bmr,assumption,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,MichaelisMenten,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4609,0.296533391,0.243771506,0.3292817,0.227075839,0.454850919,0.392558901,0.290495821,0.205005733,0.283308657
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4610,0.354941579,0.234559495,0.262299421,0.245368505,0.480221319,0.354506426,0.346483678,0.22864913,0.286223179
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4611,0.312468462,0.289610802,0.356946994,0.247256989,0.466585474,0.45240212,0.36424318,0.211834418,0.258178283
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4612,0.434883652,0.256114571,0.343879515,0.249193909,0.276620557,0.324956682,0.317891226,0.212989603,0.270296828
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4613,0.385124055,0.264854073,0.333853727,0.2279866,0.434123849,0.267041179,0.485394022,0.217449153,0.264116801
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4614,0.378027409,0.251825497,0.476405426,0.235212179,0.336076225,0.299630929,0.308629132,0.20304967,0.292366277
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4615,0.240914812,0.25362579,0.282061056,0.267441862,0.351817502,0.229247211,0.339548719,0.231720752,0.282670955
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4616,0.307798734,0.276481666,0.292555703,0.213870664,0.401801094,0.366978611,0.3492816,0.232253437,0.29701572
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4617,0.30042376,0.238024948,0.293453423,0.22213616,0.486176755,0.286682846,0.316921976,0.236422407,0.264403132
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4618,0.39361684,0.255153032,0.325171314,0.236402144,0.45004,0.327104682,0.335595109,0.207880551,0.293033964
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4619,0.374950197,0.238522278,0.312914831,0.242788438,0.380259595,0.39570188,0.291296217,0.203603455,0.256247112
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4620,0.353631937,0.231663856,0.270570235,0.197753056,0.361640815,0.277441306,0.313626777,0.23536683,0.271080387
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4621,0.259371646,0.247830794,0.333760842,0.241669758,0.371996373,0.513863564,0.346796178,0.197094901,0.284292111
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4622,0.385966753,0.232522633,0.399356908,0.207345411,0.414275899,0.277713034,0.422209279,0.205335705,0.275789831
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4623,0.359015538,0.241684203,0.283893185,0.249710972,0.363949484,0.347747364,0.294082202,0.239578954,0.274459754
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4624,0.276616065,0.22506587,0.283248767,0.243870253,0.314515411,0.287969914,0.311122604,0.230574549,0.251259455
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4625,0.251387047,0.255156929,0.33568527,0.217921439,0.313890511,0.222381973,0.324867692,0.24125904,0.253262549
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4626,0.303895133,0.240644335,0.337528551,0.223020909,0.440646396,0.310204278,0.359542175,0.224970785,0.279497273
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4627,0.263364074,0.234714261,0.263804455,0.232926318,0.478523976,0.293349812,0.306846249,0.211855846,0.270254624
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4628,0.390753532,0.243940286,0.37535202,0.233134618,0.371784672,0.234337719,0.340128115,0.218521065,0.252070178
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4629,0.277363567,0.224433011,0.378720002,0.235116557,0.337892712,0.305916241,0.279807494,0.192076972,0.269574603
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4630,0.301022871,0.284262967,0.456933805,0.235060184,0.465914246,0.356301994,0.26612613,0.216190692,0.263368248
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4631,0.326992644,0.292372717,0.310115623,0.235415995,0.373611282,0.39798004,0.325674081,0.202116011,0.267842595
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4632,0.294029985,0.242997366,0.281707137,0.213983376,0.43616289,0.425960918,0.386077439,0.235785608,0.277873302
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4633,0.298384379,0.234294461,0.274792216,0.266411503,0.301624957,0.330829131,0.348766881,0.214222249,0.270945584
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4634,0.275204804,0.224225077,0.263418124,0.245476448,0.45773314,0.249864873,0.302422549,0.254684714,0.268495469
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4635,0.291531691,0.240449363,0.428361234,0.208937767,0.349287777,0.410794771,0.297558307,0.181719248,0.262471132
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4636,0.322497597,0.238532944,0.30926003,0.200607007,0.294555645,0.219609783,0.353326719,0.237983393,0.264505304
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4637,0.363751181,0.239446887,0.324728527,0.219713932,0.263551506,0.351033068,0.323722135,0.229283992,0.249623862
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4638,0.29312333,0.235693246,0.325109624,0.245425207,0.408062617,0.398643718,0.298278768,0.239377683,0.262937784
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4639,0.407100288,0.246660538,0.277504638,0.255933838,0.35927149,0.313198533,0.271892208,0.190906637,0.267721307
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4640,0.269534921,0.250140601,0.346827655,0.249518353,0.207143685,0.327185106,0.323960383,0.234709836,0.254493876
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4641,0.276351754,0.21972812,0.36749339,0.251184716,0.365420469,0.462130926,0.274373346,0.252891743,0.245012624
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4642,0.286467088,0.267187878,0.367479916,0.204797172,0.309885847,0.3797204,0.388099871,0.222528302,0.267849945
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4643,0.269101689,0.235331329,0.358661364,0.187471387,0.442209197,0.249276588,0.308380772,0.218737971,0.246597982
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4644,0.328052499,0.329328894,0.327317433,0.233074582,0.476504058,0.396174215,0.341797665,0.226533422,0.259329228
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4645,0.424617898,0.235193838,0.334332928,0.203294291,0.473949812,0.400245263,0.293462537,0.238330538,0.256330609
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4646,0.274792216,0.277520478,0.265581806,0.253966424,0.278132104,0.326074273,0.290529776,0.159089377,0.294736031
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4647,0.277905497,0.242286408,0.304170582,0.216619258,0.45760988,0.392777785,0.4842564,0.199623872,0.291728815
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4648,0.359621603,0.235471092,0.306501995,0.227459918,0.474708576,0.299993061,0.409861616,0.243879233,0.270044524
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4649,0.351244954,0.248853945,0.232422815,0.263659061,0.444002352,0.248386796,0.379957732,0.234687742,0.26948248
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4650,0.265692866,0.248235632,0.316351526,0.243962174,0.471988648,0.333138511,0.296280588,0.205806371,0.298237312
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4651,0.279406383,0.251544223,0.370048853,0.228851228,0.464124705,0.235235112,0.411487411,0.242688229,0.277733207
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4652,0.283498753,0.237750395,0.327353743,0.210687088,0.468415749,0.299870724,0.280478716,0.208160163,0.266584398
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4653,0.327724413,0.24755928,0.370926239,0.230095366,0.480349831,0.356822885,0.290716551,0.213274858,0.270633988
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4654,0.293528408,0.239053756,0.349991287,0.249314801,0.459485752,0.271955736,0.35515895,0.213518388,0.266118966
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4655,0.341145517,0.245151548,0.26819937,0.280271159,0.327129932,0.250015925,0.288767275,0.218191091,0.269554414
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4656,0.388716011,0.232142087,0.302168261,0.240502789,0.454144449,0.331600696,0.368014624,0.209553461,0.260571683
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4657,0.355148662,0.24780432,0.296734836,0.230575213,0.375134892,0.433465527,0.363327275,0.209579981,0.281619095
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4658,0.250023772,0.241775731,0.361635675,0.243045307,0.445366286,0.497834684,0.343690502,0.231486769,0.264602668
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4659,0.298515967,0.26709252,0.379968706,0.257670505,0.366060592,0.307022921,0.321984603,0.242788096,0.287536061
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4660,0.43765762,0.257981217,0.401570642,0.222080606,0.24802377,0.322407301,0.354776093,0.241160588,0.301017167
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4661,0.377451143,0.236080811,0.31690372,0.237738767,0.232345072,0.28300693,0.354838902,0.254085425,0.276691621
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4662,0.267069959,0.239132358,0.415183024,0.236637735,0.46495864,0.34773867,0.658696273,0.221391104,0.279372519
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4663,0.365079713,0.255064003,0.330745576,0.250011564,0.383125515,0.306619055,0.257332376,0.246502322,0.271157045
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4664,0.378762804,0.246624549,0.259081322,0.212594048,0.367798081,0.35749607,0.469964728,0.267831573,0.284275985
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4665,0.33353403,0.248236251,0.347851814,0.251850338,0.395599722,0.476713415,0.368374856,0.231043952,0.267056627
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4666,0.280132626,0.236438036,0.312374325,0.235263775,0.472468096,0.273180982,0.545281527,0.247041073,0.285783649
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4667,0.235817825,0.258910908,0.360326228,0.222862762,0.278651603,0.396273654,0.371531495,0.219605746,0.265568087
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4668,0.356534549,0.248136977,0.267377265,0.242777529,0.482962332,0.365426599,0.33543394,0.20509976,0.281126321
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4669,0.42719923,0.222565872,0.340230902,0.224896011,0.416213886,0.260350842,0.278816025,0.223481685,0.259471137
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4670,0.242397269,0.231828379,0.404798841,0.220840492,0.438633144,0.2209899,0.395567319,0.206451454,0.27464932
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4671,0.357105387,0.248678173,0.295578408,0.220923362,0.487424436,0.390686172,0.388108055,0.230580734,0.249197949
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4672,0.377793276,0.255599881,0.352749876,0.275097145,0.432968218,0.341397842,0.300136287,0.242421499,0.266280706
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4673,0.385140786,0.24605756,0.263284044,0.235592019,0.254126832,0.448541947,0.39513394,0.190973677,0.286139345
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4674,0.374774415,0.239719272,0.308058796,0.235339025,0.479180822,0.320864979,0.460273815,0.248090691,0.253869794
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4675,0.26770219,0.235974574,0.305958827,0.22884445,0.351431957,0.337684992,0.364869293,0.269596718,0.273707818
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4676,0.284315244,0.235685693,0.397262195,0.213009133,0.336368353,0.458670261,0.400487005,0.276199484,0.264174578
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4677,0.276265427,0.220512902,0.436135166,0.187471387,0.458838366,0.528661497,0.305866286,0.194376795,0.276623166
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4678,0.381463177,0.253353746,0.25717844,0.214030363,0.435547832,0.297401973,0.286943085,0.246662092,0.261915931
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4679,0.421155562,0.240967604,0.235572896,0.256622745,0.463316871,0.309118399,0.267553128,0.200296685,0.248033044
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4680,0.246130696,0.229469049,0.398803697,0.246923504,0.474846736,0.323719762,0.302638234,0.185664799,0.266900731
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4681,0.452884235,0.25144244,0.33436452,0.197705786,0.454009295,0.44469726,0.330205933,0.220065636,0.264692018
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4682,0.349078722,0.228052334,0.295558048,0.235801762,0.259032687,0.323590257,0.415277646,0.207545389,0.291441975
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4683,0.29442404,0.23473047,0.281850639,0.237816084,0.320695035,0.374201406,0.335214742,0.206746641,0.251611804
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4684,0.35842184,0.237287745,0.336549473,0.187471387,0.474803447,0.236376494,0.322860274,0.230705617,0.253684878
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4685,0.291541891,0.254793237,0.329474136,0.227194232,0.452019228,0.464812499,0.376270316,0.228627464,0.259799263
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4686,0.312602166,0.241380239,0.258496158,0.187471387,0.45128405,0.261049878,0.288734601,0.176040726,0.262424139
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4687,0.229654275,0.24421629,0.291420777,0.224374358,0.332320198,0.429983204,0.411951696,0.19752227,0.274766944
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4688,0.271652805,0.25578519,0.278535562,0.211475026,0.334306808,0.324599141,0.324132603,0.224086049,0.279070994
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4689,0.345999306,0.254406157,0.366642399,0.225304198,0.356902156,0.361085103,0.426393687,0.214265669,0.275334599
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4690,0.355488939,0.236912561,0.330967402,0.234239715,0.449660847,0.308742827,0.280452503,0.216738071,0.283597805
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4691,0.274031159,0.237077534,0.402916785,0.235001143,0.294545,0.461031869,0.286083626,0.236840673,0.25398863
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4692,0.272239451,0.252522946,0.371393761,0.211150894,0.469748798,0.429325746,0.352944031,0.228079402,0.240149666
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4693,0.302613536,0.233911925,0.338304437,0.219474159,0.351680929,0.474493567,0.277314637,0.254200573,0.273985763
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4694,0.404162897,0.246413113,0.365713454,0.232018884,0.251777924,0.385510918,0.368061205,0.175726966,0.241818944
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4695,0.395740509,0.251278128,0.324217844,0.25166825,0.40402664,0.245135089,0.308561309,0.22299725,0.268206774
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4696,0.236084432,0.253477237,0.364656738,0.264671894,0.439059568,0.372587432,0.320028004,0.218975118,0.289298365
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4697,0.265445147,0.262163107,0.353823453,0.23509963,0.48373301,0.285908713,0.259387973,0.228131086,0.261306561
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4698,0.31242575,0.228145045,0.308462199,0.237102998,0.417598978,0.28585935,0.322686775,0.252633929,0.26670435
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4699,0.344517164,0.221146823,0.366754523,0.248891209,0.221381356,0.38180334,0.417878889,0.227090494,0.274687083
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4700,0.297583576,0.236990923,0.3168713,0.224224337,0.295946738,0.358224423,0.279291908,0.191926876,0.247286036
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4701,0.31067635,0.271811896,0.351426144,0.278034071,0.345897513,0.338401017,0.285748847,0.21585435,0.266714163
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4702,0.380476061,0.227002491,0.312793539,0.220752525,0.388528729,0.478828921,0.432043753,0.247633381,0.249876618
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4703,0.323641039,0.241945687,0.333300905,0.265934259,0.419616437,0.328847941,0.305607579,0.216977485,0.271695342
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4704,0.286812804,0.234107215,0.404136114,0.238742613,0.295212208,0.479389185,0.31532682,0.235903583,0.287915205
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4705,0.294330544,0.260988583,0.285006816,0.213266088,0.47583373,0.423518907,0.338339455,0.231839435,0.273836701
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4706,0.261976134,0.259205264,0.312704517,0.247297778,0.464292101,0.319157916,0.363607317,0.2087696,0.257586072
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4707,0.256950769,0.235134906,0.425445851,0.204542435,0.35023875,0.361435206,0.312733319,0.199706034,0.282302491
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4708,0.265545647,0.251973646,0.281263425,0.187471387,0.466859266,0.351116186,0.325492041,0.238514234,0.291811663
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4709,0.458963307,0.246085359,0.40210587,0.187471387,0.437578278,0.323143088,0.37856315,0.153194169,0.256088049
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,4710,0.270781296,0.250957595,0.279138197,0.215398419,0.441303012,0.475219613,0.304223851,0.225763704,0.255506122
