bmr,assumption,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,MichaelisMenten,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,147,0.211563259,0.231963464,0.217169183,0.116386914,0.15389049,0.215704238,0.285936983,0.116532786,0.241112043
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,148,0.216683529,0.254654139,0.247668587,0.173643197,0.183990612,0.28132527,0.285547782,0.226398713,0.255853971
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,149,0.247755063,0.213461501,0.341207406,0.206659894,0.335439444,0.25192985,0.275945482,0.232905429,0.23283377
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,150,0.242617955,0.207014741,0.259726373,0.205192648,0.255086177,0.128310823,0.286440422,0.228283249,0.256693382
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,151,0.21272859,0.231237546,0.213559983,0.117241656,0.510079537,0.196860415,0.247192086,0.226993828,0.269777264
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,152,0.239601488,0.22691566,0.234685118,0.243213883,0.463934673,0.224139198,0.295127557,0.15426518,0.245842641
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,153,0.207244308,0.210152732,0.299294499,0.197680859,0.581274946,0.201344143,0.260567051,0.200021658,0.240444675
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,154,0.221663083,0.198170172,0.320352611,0.161309594,0.248869491,0.313688361,0.293349295,0.225204667,0.28834824
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,155,0.216114509,0.231868734,0.223997012,0.172795235,0.480589078,0.190433812,0.235531191,0.181160719,0.253481728
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,156,0.23059173,0.220818011,0.281886501,0.2075766,0.253230202,0.233333556,0.358828865,0.126843235,0.263800068
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,157,0.2574721,0.218719225,0.315394689,0.157462896,0.225336227,0.137005696,0.294685533,0.146313565,0.285473747
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,158,0.210992116,0.248673074,0.238518041,0.145759099,0.325874713,0.304451191,0.295028525,0.235710522,0.272146502
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,159,0.228743795,0.223142724,0.225129277,0.114428313,0.220722448,0.185549487,0.36902974,0.247911655,0.235326456
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,160,0.232258736,0.219622432,0.271233343,0.166508572,0.273444932,0.185958877,0.292082925,0.166691949,0.268427759
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,161,0.239846732,0.226703141,0.365704205,0.17125158,0.211359997,0.266012651,0.341724641,0.217425863,0.271424893
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,162,0.230912824,0.223748962,0.247511489,0.224702978,0.277508295,0.286250058,0.316416583,0.18962959,0.25182329
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,163,0.223658976,0.213077467,0.260672073,0.206016646,0.54736987,0.212303089,0.325613574,0.206572022,0.239371921
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,164,0.207324808,0.253048001,0.286243333,0.172035175,0.602701363,0.228771436,0.38379646,0.133699134,0.244840947
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,165,0.24133207,0.216835363,0.311891866,0.124275446,0.226065379,0.197877036,0.324364644,0.233399433,0.272567346
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,166,0.208858253,0.207304645,0.208269394,0.187310104,0.2162958,0.283940513,0.292462116,0.244095015,0.261742904
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,167,0.235976327,0.226993446,0.271976812,0.19828822,0.224687902,0.209242662,0.317569943,0.19048922,0.240485144
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,168,0.214119938,0.229419462,0.218247047,0.187832466,0.269962748,0.177232971,0.283091453,0.289399776,0.266150088
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,169,0.232448551,0.24230326,0.313710877,0.18402945,0.176547007,0.346786399,0.334748691,0.138145694,0.258508841
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,170,0.199471428,0.231006096,0.231927717,0.200082735,0.137509942,0.184548938,0.400601447,0.23367838,0.266916825
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,171,0.218209051,0.240464895,0.242736849,0.153950998,0.619942851,0.160416681,0.277693693,0.208828255,0.260511448
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,172,0.211812961,0.213292682,0.301248629,0.181439481,0.281049312,0.234309133,0.303901679,0.189528446,0.263798971
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,173,0.231368895,0.282444742,0.302059817,0.145361886,0.275644367,0.20096567,0.282679787,0.22396871,0.306663589
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,174,0.22676714,0.240040487,0.273169304,0.165880666,0.22027979,0.269073564,0.290583166,0.214710119,0.273068663
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,175,0.241603843,0.227785579,0.261667766,0.198495624,0.536012104,0.269767829,0.255549809,0.221450348,0.241258161
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,176,0.206559655,0.212562656,0.30402829,0.151320878,0.21393632,0.232318654,0.301648188,0.246270444,0.240615939
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,177,0.219804551,0.214762293,0.20791751,0.168150068,0.272382936,0.153451412,0.257810834,0.188511128,0.253898481
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,178,0.196906957,0.20452967,0.227378414,0.16699149,0.153331586,0.169202047,0.255887015,0.200739502,0.244000921
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,179,0.203800364,0.208609544,0.446455906,0.135303903,0.25227282,0.350785412,0.278237696,0.113335908,0.261102783
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,180,0.24757564,0.219144279,0.255354685,0.114378013,0.615219794,0.2405839,0.282697254,0.220847645,0.295894687
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,181,0.209983686,0.227646587,0.257120346,0.166676799,0.32942734,0.165058327,0.29138247,0.17029532,0.249822145
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,182,0.220006493,0.223874814,0.264680846,0.131919374,0.504567917,0.197566312,0.27592643,0.170363688,0.237577522
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,183,0.225992117,0.224573948,0.239470618,0.138397513,0.177682543,0.177268989,0.266478847,0.222939237,0.256526194
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,184,0.203845813,0.197798545,0.229957268,0.127058563,0.260580065,0.213083975,0.247913959,0.182112654,0.258444678
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,185,0.259210432,0.237240234,0.271685499,0.196404796,0.210762702,0.307088293,0.266198314,0.206195144,0.273606238
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,186,0.234321364,0.217715383,0.283651102,0.192977865,0.312904509,0.238241657,0.252145456,0.224094243,0.235725306
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,187,0.187823538,0.206891357,0.281533394,0.211460188,0.324881874,0.28941824,0.268174579,0.21520897,0.251203005
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,188,0.228159116,0.245418452,0.32071245,0.163399294,0.450202655,0.345667246,0.308987477,0.222291323,0.269826614
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,189,0.231573647,0.222257872,0.287327331,0.153718242,0.495704032,0.274383181,0.327428237,0.283492355,0.275640789
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,190,0.238025084,0.219740522,0.255014423,0.206895883,0.25096405,0.242276205,0.340872128,0.24848447,0.261937326
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,191,0.227172128,0.238619286,0.224489321,0.14949969,0.159358758,0.24239151,0.269693366,0.221445102,0.246806135
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,192,0.22151134,0.225648752,0.310317269,0.155865995,0.309500782,0.16444894,0.41225688,0.215667917,0.265688501
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,193,0.197620082,0.226119614,0.305953861,0.220050397,0.125687749,0.175038009,0.243469408,0.176969587,0.268816604
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,194,0.204635629,0.213655584,0.239411833,0.229523906,0.280430386,0.245605124,0.2557821,0.251283247,0.276656631
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,195,0.212983752,0.206761006,0.26563467,0.16729969,0.235353001,0.373383099,0.268789442,0.214597112,0.245084784
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,196,0.245452467,0.219643848,0.205199395,0.151628667,0.338685256,0.160784143,0.299203397,0.187495473,0.268092127
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,197,0.217866868,0.231460245,0.205579212,0.188120239,0.59485673,0.258721183,0.257374961,0.232264038,0.251966503
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,198,0.235660802,0.193783937,0.288259769,0.183277498,0.209564204,0.173695875,0.281563831,0.204425422,0.257870813
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,199,0.221277343,0.207062103,0.213505865,0.155337549,0.334168539,0.215981008,0.275499377,0.210696689,0.244251971
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,200,0.216521261,0.205980329,0.276639712,0.197177461,0.523351875,0.32394571,0.290046351,0.222067987,0.283849174
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,201,0.206271335,0.209450041,0.334417653,0.150319173,0.23751038,0.240700004,0.256144384,0.215372196,0.231951491
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,202,0.206481411,0.24514378,0.289268775,0.141482504,0.289555846,0.224364118,0.268848222,0.222245714,0.269571864
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,203,0.202903052,0.20973424,0.345920798,0.12179786,0.106079156,0.273737253,0.258614133,0.232743691,0.251932949
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,204,0.215820718,0.208373874,0.261422897,0.187417154,0.141705704,0.217763375,0.359079495,0.247552277,0.254219816
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,205,0.208267404,0.231867926,0.29039841,0.190727703,0.390618765,0.127696129,0.298481743,0.224427528,0.272400573
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,206,0.226240219,0.204121781,0.302371239,0.183264247,0.231087501,0.233522838,0.263985446,0.163646464,0.252927728
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,207,0.198606964,0.230670072,0.229787329,0.160162699,0.146553089,0.231611614,0.326154569,0.165431585,0.266833822
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,208,0.225079726,0.23643322,0.257590439,0.211614196,0.130037843,0.22720286,0.343197902,0.185181413,0.270349829
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,209,0.22521409,0.263737775,0.290322378,0.215893504,0.614482685,0.179119255,0.308899803,0.184705194,0.243188708
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,210,0.213407909,0.229222434,0.233566997,0.165593703,0.172149588,0.238764779,0.32157645,0.212994004,0.282656974
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,211,0.198200937,0.19734905,0.295356231,0.130274663,0.637750088,0.202989669,0.261556044,0.218983767,0.261100188
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,212,0.228441644,0.234796615,0.227240432,0.228629977,0.617921565,0.246344786,0.318282796,0.211759678,0.261625994
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,213,0.239276258,0.204265445,0.274193976,0.137216937,0.401872717,0.158527498,0.337074216,0.148310037,0.291432211
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,214,0.216088254,0.229038941,0.239436491,0.155367035,0.602210881,0.255565327,0.302563311,0.220929845,0.217962368
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,215,0.240494654,0.217190227,0.367578514,0.177433528,0.220305287,0.227496169,0.312503232,0.220756843,0.233843113
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,216,0.227843227,0.231189633,0.318314638,0.124846731,0.426443041,0.218186427,0.316426258,0.229399401,0.288556209
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,217,0.213249651,0.190233812,0.236627305,0.171955012,0.620939601,0.224655742,0.42278697,0.219209021,0.238379918
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,218,0.232926844,0.210544887,0.254173068,0.158372142,0.567950755,0.222053069,0.266121398,0.234889876,0.247925271
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,219,0.219141703,0.223615777,0.228788043,0.193839789,0.428158624,0.251043739,0.314871518,0.224257337,0.285278633
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,220,0.218419161,0.227018038,0.221218331,0.183196846,0.133554072,0.238210324,0.260574092,0.184242515,0.240645444
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,221,0.204550871,0.203994981,0.318097508,0.139482646,0.216473014,0.23669337,0.270079946,0.257827462,0.262244173
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,222,0.22316515,0.212386372,0.29903187,0.210210411,0.15610514,0.304484773,0.313916733,0.216229714,0.261611898
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,223,0.230981404,0.213421486,0.272402777,0.219846125,0.587841182,0.392986717,0.287720288,0.23451551,0.262712677
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,224,0.224423115,0.25473104,0.218510807,0.14957742,0.159846298,0.207926597,0.26070643,0.223263087,0.245553903
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,225,0.22199542,0.222855811,0.33685764,0.133819564,0.528912973,0.160416681,0.263725557,0.222109799,0.25566212
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,226,0.2162168,0.230582332,0.237349791,0.186790897,0.351629614,0.237829037,0.259812617,0.244610055,0.26488664
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,227,0.2217938,0.20947714,0.237064408,0.17406995,0.223548753,0.263868661,0.28726027,0.197288322,0.244219197
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,228,0.203323226,0.241478274,0.234291351,0.200043646,0.286504678,0.320689985,0.390156704,0.215680246,0.256714786
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,229,0.231509154,0.22436676,0.310957333,0.175489075,0.128817808,0.224192229,0.306185601,0.177791663,0.281922203
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,230,0.244734109,0.209298249,0.240266147,0.165338087,0.142123343,0.254432069,0.30932419,0.230543598,0.269364841
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,231,0.228568682,0.212707114,0.238411451,0.178684367,0.647026035,0.123784695,0.268960318,0.225065332,0.288245473
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,232,0.199734884,0.242323373,0.28676364,0.173652208,0.464112164,0.278511369,0.285942432,0.183333848,0.255378396
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,233,0.206771338,0.214002105,0.23852808,0.175125733,0.212956445,0.322631951,0.280538919,0.236762841,0.234004307
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,234,0.214937438,0.232382052,0.309924656,0.15268641,0.196366581,0.250793262,0.280266667,0.233404019,0.250946813
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,235,0.197032942,0.218352759,0.28050791,0.214626727,0.362328763,0.282416764,0.259835462,0.240767281,0.248207157
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,236,0.222768691,0.204056849,0.352141384,0.155240456,0.603009645,0.216769105,0.437909742,0.213662887,0.262851662
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,237,0.21889034,0.205633272,0.232853867,0.151433598,0.181647839,0.295448673,0.281838437,0.205578761,0.258839294
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,238,0.222529303,0.203513403,0.251646467,0.157900391,0.358432821,0.264542253,0.242565112,0.170371198,0.265353292
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,239,0.25140027,0.238593177,0.255192395,0.091133473,0.497249357,0.20399312,0.295589885,0.200195602,0.284047037
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,240,0.255275715,0.228465261,0.317861599,0.149246216,0.450751709,0.279853935,0.331869282,0.237760789,0.250969329
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,241,0.215388064,0.236887036,0.263397985,0.157159553,0.198345683,0.229110272,0.304133901,0.229960411,0.262744185
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,242,0.218077256,0.237652591,0.237473657,0.185376111,0.226300369,0.218384973,0.358378292,0.220100198,0.26286263
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,243,0.216397523,0.242596726,0.226288824,0.166618294,0.237465375,0.278949651,0.36444316,0.166151881,0.267899192
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,244,0.237705291,0.219610349,0.318863748,0.14219582,0.290771447,0.170989115,0.272984054,0.213626088,0.246708186
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,245,0.210436739,0.217706137,0.231606084,0.188084188,0.216905815,0.165397785,0.32752447,0.21067324,0.241398757
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,246,0.189543521,0.194758649,0.225426851,0.179140863,0.151208821,0.192562605,0.300708263,0.220291478,0.238644244
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,247,0.233620949,0.21492422,0.230092505,0.152427614,0.214338413,0.353623953,0.340387332,0.243100392,0.24691981
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,248,0.230449171,0.204424843,0.220405538,0.170998996,0.213597858,0.232090611,0.281164288,0.163656856,0.25157072
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,249,0.200272182,0.23057215,0.279822624,0.134182089,0.264247302,0.286454231,0.31507312,0.224845688,0.254454255
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,250,0.262726264,0.237076805,0.268354914,0.186373062,0.631836223,0.245420483,0.28454997,0.207819347,0.242312914
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,251,0.19992895,0.203411424,0.23009828,0.221072665,0.575051778,0.39646995,0.264486276,0.211260166,0.252923463
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,252,0.209201578,0.218618774,0.287571186,0.183725582,0.209979729,0.247273364,0.288395006,0.232521305,0.264573
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,253,0.240421857,0.258137477,0.237906821,0.181588862,0.61391732,0.316329573,0.270229733,0.21978795,0.248337859
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,254,0.232517504,0.206805463,0.275073076,0.124321145,0.277043443,0.247498856,0.400312116,0.236555309,0.244931112
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,255,0.207434319,0.244818809,0.243707665,0.193143921,0.364319618,0.297219404,0.273654069,0.192593815,0.260881668
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,256,0.207046923,0.243321529,0.25049318,0.182128573,0.176166736,0.334269624,0.261644632,0.230244919,0.26270542
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,257,0.231240369,0.231172454,0.246306079,0.109247758,0.320056467,0.225298872,0.328493298,0.240595085,0.252961038
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,258,0.216841726,0.207696665,0.259634275,0.214410121,0.160813248,0.229257267,0.42413768,0.251811988,0.232617928
